,Smiles,mol2vec-000,mol2vec-001,mol2vec-002,mol2vec-003,mol2vec-004,mol2vec-005,mol2vec-006,mol2vec-007,mol2vec-008,mol2vec-009,mol2vec-010,mol2vec-011,mol2vec-012,mol2vec-013,mol2vec-014,mol2vec-015,mol2vec-016,mol2vec-017,mol2vec-018,mol2vec-019,mol2vec-020,mol2vec-021,mol2vec-022,mol2vec-023,mol2vec-024,mol2vec-025,mol2vec-026,mol2vec-027,mol2vec-028,mol2vec-029,mol2vec-030,mol2vec-031,mol2vec-032,mol2vec-033,mol2vec-034,mol2vec-035,mol2vec-036,mol2vec-037,mol2vec-038,mol2vec-039,mol2vec-040,mol2vec-041,mol2vec-042,mol2vec-043,mol2vec-044,mol2vec-045,mol2vec-046,mol2vec-047,mol2vec-048,mol2vec-049,mol2vec-050,mol2vec-051,mol2vec-052,mol2vec-053,mol2vec-054,mol2vec-055,mol2vec-056,mol2vec-057,mol2vec-058,mol2vec-059,mol2vec-060,mol2vec-061,mol2vec-062,mol2vec-063,mol2vec-064,mol2vec-065,mol2vec-066,mol2vec-067,mol2vec-068,mol2vec-069,mol2vec-070,mol2vec-071,mol2vec-072,mol2vec-073,mol2vec-074,mol2vec-075,mol2vec-076,mol2vec-077,mol2vec-078,mol2vec-079,mol2vec-080,mol2vec-081,mol2vec-082,mol2vec-083,mol2vec-084,mol2vec-085,mol2vec-086,mol2vec-087,mol2vec-088,mol2vec-089,mol2vec-090,mol2vec-091,mol2vec-092,mol2vec-093,mol2vec-094,mol2vec-095,mol2vec-096,mol2vec-097,mol2vec-098,mol2vec-099
31,O=C(N/N=C/c1ccccn1)c1ccc(Br)o1,2.983534,7.7320757,-18.425213,-2.848196,4.362543,-5.9157953,-3.9694433,-4.8143635,11.675157,3.339955,9.881804,-12.435024,2.6114035,3.3873234,-2.2450943,9.309898,15.638233,1.2478656,-8.986466,-11.774609,-1.8576851,-7.836915,-2.339928,-19.163404,9.486587,8.796076,1.6203426,-22.580572,5.8235545,-0.46276978,-9.2478485,12.112933,3.363892,-12.587891,3.8082318,6.992941,6.9567056,-2.6493716,-4.1945777,-6.3402276,13.876425,12.330597,-11.494011,3.915699,-16.933956,12.092939,-6.097906,15.269743,4.008239,-5.077503,-20.008774,-14.185895,2.8763978,-17.741241,2.871919,-9.452309,27.216307,16.22061,-8.368721,-1.9594694,15.883146,12.577509,-11.757826,-12.188547,14.531772,9.970417,0.8883958,-0.6202068,10.542241,-10.820439,5.8289948,-9.836245,-8.883776,1.3577392,12.336703,9.428814,-7.5509787,-3.9362001,-10.385105,0.09820372,-3.2935786,-13.5079565,10.245947,4.523798,10.151867,8.695173,-10.716699,10.684188,0.60407346,3.7125652,-4.165022,3.724258,18.961685,4.3360496,3.439386,14.865764,6.5330286,1.2253544,-19.50495,-8.234226
32,O=C(N/N=C/c1ccco1)c1ccc(Br)o1,-0.07605709,10.254722,-13.425474,-6.5771875,0.44157735,-2.0775523,-7.5431128,2.0238636,10.505805,6.7286577,5.1678777,-12.597559,3.206943,1.3748224,-8.823666,5.2694316,8.413298,0.37686163,-10.872719,-12.986659,4.901817,-15.257839,-0.86653095,-23.481636,11.581671,14.311064,2.534806,-18.513163,6.4636793,0.5364486,-10.035807,11.677236,3.4140785,-9.025979,-5.63283,6.825775,4.5640554,0.00043272972,-3.4160318,-6.5057464,14.029529,17.913054,-12.601563,7.1499157,-17.5131,5.6203265,-11.138708,14.927725,3.0825322,-7.282545,-15.721231,-18.186014,3.3322692,-24.00456,6.3737664,-8.297806,26.088205,11.552282,-7.184721,0.94414306,14.574994,6.654943,-10.981667,-16.09284,12.367349,5.910039,1.7357007,-4.8714304,7.6235557,-3.8045049,4.2550516,-13.182621,-7.2263975,-3.2803276,17.89227,8.419624,-9.912299,-10.762223,-11.208458,6.140528,-5.0166097,-23.292358,7.4406013,6.6332197,8.185178,5.637483,-6.4649386,12.082905,2.5794184,-0.000112086535,-2.2600355,9.967255,11.571263,6.6775694,6.3049054,18.330595,8.926957,7.0303235,-20.086927,-9.673261
33,O=C1c2ccccc2C(=O)N1c1ccc2[nH]c(-c3ccc(Br)o3)nc2c1,0.19455177,4.7182503,-11.419154,4.2531257,2.3436797,-6.4978685,6.9464293,2.3380158,10.802476,12.016395,3.3789709,-14.513879,7.2200484,5.8874784,-27.312805,8.820567,21.46598,-10.3776655,-9.334157,-23.482388,-0.4911645,3.500984,9.553293,-14.507319,-0.67882764,12.078669,5.3159976,-40.602154,-10.786018,-8.772172,7.7418528,6.709751,8.043962,-24.375326,13.117818,5.6917434,0.885904,-2.9654992,14.168347,-18.26858,31.352121,17.791636,-6.699514,5.549914,-12.911473,30.252085,-16.940878,17.258638,-9.203908,-18.285564,-16.135103,-36.126183,-1.3414463,-25.970991,25.349148,-4.1085296,35.425255,25.116385,-13.99183,7.4237556,28.454817,5.796021,-6.31643,-15.210937,22.960545,27.027794,0.18864739,-18.012444,-1.3687025,-17.521708,11.975942,-18.762777,3.407099,16.30309,15.890485,6.9379854,-17.33386,10.087178,-7.4511333,-0.5529239,-0.9393852,-21.24973,33.72789,10.701959,6.1560817,11.448,-1.938451,8.601976,-6.5098405,17.605738,6.630204,15.505276,33.237576,16.723467,1.2057444,27.866488,18.935884,-6.3125587,-20.137768,-10.198093
34,C#CCSc1nc(-c2ccco2)n[nH]1,-7.1331687,-4.739221,-7.9359584,0.97548574,-11.362078,0.9802777,-0.22426799,-8.702245,13.530538,13.125105,3.6644614,-9.827023,7.2807927,0.83836615,-11.144234,2.2978535,13.633244,3.0324526,-2.7529793,-26.506802,2.354748,-5.2954326,-5.8446546,-5.3478527,2.7770455,2.3268714,2.2859602,-17.522087,7.1758766,-12.481848,6.043311,17.348158,11.356009,2.1269722,-6.8264046,1.1444758,-6.7917347,-8.980458,11.928272,-9.012961,18.787485,12.768824,-12.128099,4.486356,-6.4193287,16.685122,-13.4830885,-0.5420225,-6.2253017,-3.1920342,-7.6787486,-26.893393,-0.4968574,-17.29447,5.195527,-7.989473,13.917149,7.6788263,-5.181264,-1.6985224,7.33245,0.2712632,-4.741525,-11.497388,9.905274,12.665412,0.46666035,-6.750244,13.99887,-4.1550446,-2.7432208,-12.320564,9.807968,4.6388583,12.0393505,10.675232,-11.020887,-5.0595016,6.906466,4.6557584,-7.0392194,-12.035345,16.068777,4.761839,9.117926,6.4991503,-1.1749544,7.1025167,-3.3846982,0.37785912,-1.3119093,9.808544,25.088993,-0.07938552,5.3437033,8.55154,6.8328266,1.2936494,-26.211094,-12.306214
35,C(=N\c1cnc2ccccc2c1)\c1ccc2ccccc2n1,-4.6902947,-12.294583,-16.22353,9.328972,16.975193,-10.466761,11.520466,-4.898136,20.925667,13.197353,10.853355,-26.010254,6.6954656,2.8073888,-14.243709,13.159793,10.2565775,-0.9445045,2.3898032,-17.72685,-8.551521,-6.817245,-5.5414476,-12.220104,5.5066376,2.8314247,9.223185,-31.383469,5.2240133,3.3995998,-0.7720971,8.683698,3.8884795,-16.953608,18.227587,5.347549,12.951056,-0.42230904,8.193141,-16.039835,23.660805,1.4583378,-16.816523,-8.073033,-6.9235063,18.008415,-7.8747053,13.424793,2.382802,0.60993737,-25.841074,-23.552462,-6.289149,-15.644001,11.738208,-8.376712,32.091106,9.798145,-21.397583,-1.3257644,15.250096,14.635079,-5.1255302,-13.585949,20.803743,23.4729,11.072943,-7.954783,13.265296,-23.220959,16.277636,-8.228485,-4.572869,11.178101,12.849981,3.5674973,-8.98259,14.073639,-14.462228,6.590913,4.833289,1.1213791,20.428059,13.00393,15.269358,14.771754,-6.585479,5.6899176,-4.7950773,4.9982185,13.5636635,1.8386691,34.892056,5.1299667,3.4945464,21.12551,10.958841,-7.6898036,-17.821411,-15.08345
36,C(#CCN1CCCC1)CN1CCCC1,-12.004213,1.336846,-2.2712278,-6.0899024,-17.220716,-2.1562555,-16.257353,5.5649557,3.4682226,22.548943,-11.57728,1.3426183,11.943566,16.100351,-2.3876545,-3.0791023,12.379657,8.849786,-3.2849045,-23.063038,-1.840594,0.09222928,0.33513314,12.878886,-14.853805,-7.7501583,6.4653745,-6.4473796,6.25213,-3.4354348,21.877779,2.9149952,-9.306066,0.025041439,-8.313229,6.636323,7.6214547,-9.163481,-0.9973512,-8.425758,9.814054,-2.355955,-8.445366,-5.6198974,-16.891014,23.007362,-4.7933702,0.14711663,9.501778,-0.3011163,-8.779235,-18.361805,-9.261188,-2.443889,15.81276,-4.2656674,4.8980746,12.301846,-3.4722586,1.0914637,2.3662376,9.064981,-16.731604,5.0510473,0.09514342,4.8941884,3.8421798,-10.828749,11.117908,-13.224181,0.5074933,-20.792517,-1.6948677,-1.3689332,8.6027565,14.421712,-3.3965876,1.1412467,-9.02432,4.636367,-6.6298027,-8.59487,8.047088,11.087182,-4.634307,-8.2885065,-7.773883,10.165296,8.464643,2.36614,5.349724,-8.350803,9.325873,16.2655,8.030464,6.684779,4.2346153,5.759153,-5.4959664,-10.147867
37,C1CCC(C(C[C@@H]2CCCCN2)C2CCCCC2)CC1,-18.477852,28.201378,-20.939955,1.1315596,-14.358117,-1.0410402,-6.0313444,-7.163059,6.7788935,16.358944,-8.211138,0.8616798,23.327957,4.3033,3.127531,9.392001,12.871748,5.9815936,-7.5315123,-43.104015,1.9837997,15.661627,-0.36573973,11.440539,-22.502758,-23.589994,14.833902,1.4438382,0.678136,1.2723422,24.150314,-5.4260354,-13.75984,8.928661,-1.7622947,20.868528,15.067936,-10.95763,4.1018295,-2.6906083,11.467901,-10.306295,-6.8484488,-12.782467,-18.59226,22.238058,-3.5015385,20.305225,16.219772,-4.846965,-10.694666,-23.075943,8.678956,-23.676123,17.686201,-12.098521,-5.78234,4.345738,20.42538,8.238751,-1.1100554,15.755924,-12.518221,-3.0523994,-4.134423,15.159396,11.831457,-11.819987,5.9972253,-0.23854506,10.591939,-30.729956,5.5739446,-22.511824,13.873185,7.632075,11.417065,-0.5462747,-5.342991,-7.2799983,4.4616556,-10.96103,26.415411,10.065476,7.456175,-5.8327775,-13.6928835,13.923708,14.496056,-8.264513,15.3799515,3.9375095,18.897827,26.843225,1.3332142,-8.777847,0.34429157,10.058503,2.410566,-8.064248
38,c1ccc2c(CC3=NCCN3)cccc2c1,1.5307983,1.9139364,-8.19673,0.90383923,5.3638453,-7.797987,3.4658463,-1.3649318,10.888852,13.206908,5.345602,-10.88175,6.330483,6.2903438,-9.366724,8.191622,6.071281,5.6222377,-1.5009658,-14.879845,-5.1494975,-0.71721786,0.43774277,-12.674671,-3.399568,1.2795541,8.884799,-21.998482,0.053872913,-7.464796,9.049486,5.1714783,9.020544,-13.863022,9.244243,5.765127,7.8252764,5.4509163,3.1660845,-5.940222,9.869561,2.8048356,3.1537747,-9.833473,-4.5366907,20.70803,-3.7661986,3.8517528,-2.8677664,-8.23464,-19.454144,-21.549435,-3.9293666,-13.352346,15.141406,-7.056542,15.596432,2.9746876,-5.9741273,-2.787815,2.6172922,6.4188094,0.71172833,-6.9481907,8.675263,18.685217,-0.3178131,-5.773483,1.6075338,-14.138107,8.145638,-16.0653,7.568589,0.83914596,9.29368,-0.75007653,-5.344816,4.26231,-2.534576,1.4555326,-3.8909097,2.1183138,16.443531,14.868415,5.980979,8.411815,-8.713733,5.224584,-7.5909996,-3.6972613,5.4260507,8.788797,25.991255,13.531395,-0.17907336,12.508616,10.462046,-2.1586752,-15.342834,-10.056325
39,c1ccc2c(CC3NCCN3)cccc2c1,0.04414025,-1.2556814,-8.409632,1.2353259,5.490794,-3.2551312,9.374024,-1.5070636,12.257153,12.171525,1.0603071,-8.435507,5.0216684,3.10768,-9.989436,9.407744,4.9653807,4.4527698,-1.6474036,-13.062663,-7.154076,2.8734837,-4.2540774,-6.9652796,-3.9904704,0.18773189,10.286518,-16.3456,-4.9175406,-1.5384009,9.141611,4.1218786,2.5252497,-10.545701,9.888676,7.5873365,7.6812687,5.7643175,3.2477472,-8.206144,6.556949,-1.7147267,3.2277617,-10.089113,-5.110608,17.298344,-5.9322233,7.9660964,-0.48814175,-10.583891,-18.41501,-17.388126,-5.7197866,-12.322407,13.556007,-2.6091654,10.349371,2.925208,-2.8923616,-3.0780637,8.139713,1.2504232,1.0143936,-2.3450143,8.426194,20.746725,1.5073433,-6.5007596,2.7445483,-11.813431,7.3269124,-16.361998,4.5911694,-0.9569548,8.266213,5.444344,-4.3971825,5.8720403,-0.81141675,0.506474,-1.6763749,0.4888903,14.636423,12.032749,7.959878,9.486993,-7.5365133,9.033088,-2.0358474,-3.3840842,10.208621,7.970413,27.426416,13.024851,-0.6700776,10.889823,8.612078,-0.6205621,-9.234574,-6.978759
40,c1ccc2c[n+](CCCC[n+]3ccc4ccccc4c3)ccc2c1,-7.4380956,6.534813,-11.850648,-0.79962075,0.5172703,-8.794772,9.7353945,-4.153006,34.7896,16.949907,2.318464,-10.325691,-1.5650913,8.907121,-12.772744,21.434671,17.183125,-0.618519,-1.6905148,-13.351909,1.3175706,-14.950363,-10.69187,-11.9178505,5.0211697,-5.547187,9.619917,-38.44546,5.787097,-2.5820265,-3.2579556,13.490646,7.29163,-21.516676,19.545313,12.645948,12.128487,10.163885,2.9588306,-13.525421,6.8023868,14.029307,-2.916381,-22.589724,0.050681956,27.895334,-8.001554,18.20318,2.446599,-8.216834,-32.500046,-30.831827,-1.4095166,-10.825497,11.682343,-8.045876,33.76566,5.297613,-15.582942,8.800851,4.3129015,7.8021755,-1.7595966,-10.963577,10.065517,23.40798,11.280762,-10.884111,1.9470826,-31.4116,7.107136,-14.239922,1.4411649,6.4055634,7.068749,9.9462,-13.72785,10.258378,-9.921689,3.5561795,-0.5516646,7.980778,7.662629,13.468144,4.512659,12.45169,-13.471047,0.34145117,4.910276,-0.76550376,12.285425,10.828511,32.258274,-0.7475926,5.946589,27.718855,20.608213,0.5381595,-11.861205,-15.054946
41,C(=C\c1ccccc1)\CN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,-2.9937768,16.060059,-21.398968,6.34407,1.0955347,-3.536965,1.7667943,12.406489,29.729849,17.39065,-6.628643,-13.668681,9.425175,3.3717074,-26.244623,-5.198751,35.044,17.913986,6.01603,-27.26802,11.7048855,-23.356092,-7.5797663,4.042385,5.372275,-3.9201565,8.16133,-40.778816,2.943608,4.394371,7.457392,14.180427,-17.657204,-10.767717,19.92486,23.471853,0.922394,2.8328676,-4.874021,-19.604084,27.446257,7.890222,9.058325,-6.433807,-9.668607,39.703743,0.7040948,21.217865,13.865556,9.282131,-44.087345,-27.508602,-2.9133656,-12.039887,29.705236,-9.228095,41.125015,23.57554,-18.744352,-2.0945096,14.688615,13.834058,-29.00882,7.248562,26.794111,36.75352,5.012487,-21.005299,13.926332,-33.05623,4.8187613,-6.472512,6.6895466,10.971499,15.391209,21.86242,-6.146595,17.554825,-12.45455,-6.4314213,-15.373038,-8.725414,16.667229,11.638704,-8.029912,11.559586,-19.400867,25.11883,0.5503433,-1.7781955,7.17357,2.8978305,49.521496,21.371655,10.250016,11.724133,30.167286,-2.4432313,-19.218985,-20.983803
42,c1cncc(CNCCN2CCNCC2)c1,-7.417364,10.820828,-7.7551627,-4.7789254,-4.088016,-9.801843,-0.60728014,-10.549591,11.877529,8.2237015,-0.49851406,-13.245181,6.157047,8.006203,-1.4857348,-0.7000684,16.337341,2.815575,-5.762496,-19.058199,-3.6596136,-3.1597047,-7.9381237,-1.6743215,-16.02012,0.82975745,7.7687416,-15.839083,-7.004965,-5.9278913,13.416183,11.368129,-2.916024,-6.912655,5.6467447,10.627669,5.1134467,-7.4141374,-7.5807347,-6.472448,4.89749,5.9172034,-1.2424469,-9.647392,-7.3431787,22.085478,-6.3055124,1.7966949,-1.6291273,-0.37794432,-14.024481,-17.206114,-7.78537,-9.698332,10.09316,-8.412367,3.4649467,13.410844,-4.782605,-7.7994685,1.0518495,6.8995996,0.50973016,3.1063433,7.5915794,12.190887,-2.9576786,-12.825016,2.260995,-12.075834,-2.386613,-13.055433,7.043415,0.44066796,8.609899,5.670766,-11.202307,3.0300655,-5.312658,-2.2077081,-7.520827,-9.455307,11.287874,0.19736403,3.1610935,2.2400827,-13.720286,20.090809,6.0395265,-1.088485,8.07574,2.3423045,14.283081,10.391659,-2.5691037,1.4869691,9.737299,2.2241788,-17.525059,-13.133937
43,C(=NCCN1CCOCC1)=NC1CCCCC1,-8.586942,13.022518,-15.904307,-4.644477,-12.968068,-2.8815541,-8.481165,0.33635435,6.090006,7.2934227,-4.496531,0.30901262,10.528601,11.61103,-4.2353225,-1.9206405,15.730105,9.711396,-5.4379554,-18.8447,4.2414913,0.56446207,-5.3561134,5.9636617,-15.055459,-4.8318367,10.56622,-1.1322949,1.6028802,-3.0404985,19.077255,2.1135993,-10.725822,0.6077951,2.5406604,8.819014,6.0894604,-3.7142966,-0.7462312,-9.500338,14.493578,-3.0944028,-8.718658,-7.8997355,-11.805426,14.191833,-6.5780783,7.4999204,9.696748,-6.7583146,1.1645286,-10.593694,3.1419091,-12.140581,6.544679,-11.837792,-0.07817119,11.800651,2.0388775,1.0928546,0.42484647,13.33968,-7.121409,-4.070767,-0.45247057,11.311869,-0.83260965,-9.4156475,8.617084,-15.945982,4.897493,-23.3709,-1.6549238,-7.5012302,7.958359,12.089616,-0.99655277,7.6538296,-8.210596,-3.0006964,4.775484,-13.414494,12.108968,10.316235,-4.651957,-2.6031091,-8.472447,9.20799,1.47528,-3.0163903,2.8595438,-5.244356,2.5525343,14.67484,6.46842,0.7129932,4.75089,1.3391396,-7.0001745,-8.438192
44,c1cncc(-c2nc(NCCN3CCOCC3)c3ccccc3n2)c1,-2.0260463,5.713457,-27.039022,3.6689572,4.901308,-11.787414,2.1352577,-2.6304,22.233109,6.360115,0.46232843,-17.048409,5.1243367,8.282675,-18.170816,5.4253607,23.397062,4.07421,-4.8992367,-22.836805,-3.6207342,-11.335676,-9.628589,-6.0551853,-12.789765,1.8199112,12.644674,-21.581625,-2.1288104,-16.203712,14.231095,10.483559,-4.017166,-11.918733,17.251305,4.8844337,-2.5851948,-15.321164,-1.1353316,-20.077,25.8414,7.010087,-18.04998,-3.4702568,-15.148509,28.512941,-8.500534,2.1739736,10.201064,-3.1688786,-22.954498,-28.430676,-7.3199353,-16.357342,18.60602,-8.733342,19.792988,13.439896,-11.519082,-2.5477498,4.130246,19.82529,-6.635051,-7.7522078,18.319168,29.770845,-0.48208115,-8.376511,7.4010863,-20.497307,8.340691,-14.408572,1.0627455,4.4917636,13.535707,7.2156806,-20.141163,16.288555,1.0040562,-3.5994997,-5.8948793,-6.7638283,31.829336,1.1369545,-1.8248162,6.385495,-17.67453,19.778294,-11.736731,7.0487747,13.635959,0.7315159,25.444487,5.824823,0.8227544,13.155998,19.590652,-2.2745068,-27.771261,-26.209723
45,c1nc(NCCN2CCOCC2)c2cc(-c3ccc4c(c3)OCO4)ccc2n1,-8.273829,1.3414714,-38.7625,2.530928,1.8040794,-22.630917,0.68999374,-6.047995,22.017277,3.1737716,-12.894901,-14.260286,14.254434,15.222325,-13.372745,10.361271,30.713749,7.091537,-10.698245,-23.59853,-0.3926625,5.9932704,-2.8647068,-2.476233,-9.1799755,1.8852941,13.156035,-19.81764,3.0146236,-7.5119467,8.044106,8.902033,7.228793,-14.356199,9.60193,9.616672,0.83744746,-1.9330913,6.3588986,-26.392435,26.813711,7.3228536,-20.877407,-6.722907,-14.535723,29.143667,-15.894164,10.235998,12.617321,-0.29578397,-14.10361,-53.34575,-7.398706,-25.086714,22.305016,-27.261318,20.035843,13.214308,-13.1944,-0.20258063,5.1627893,17.359016,-10.894454,-22.69367,7.7133613,35.7048,-10.9505825,-18.326237,11.699226,-19.988781,-1.3693103,-22.098217,-2.5120957,5.5499773,11.798185,-3.797262,-7.3227143,23.357916,-5.290917,-4.625795,5.8233824,-10.167037,22.870657,15.871976,0.59451896,-0.8889594,-19.178537,20.56458,-10.11223,25.54872,8.751621,7.363488,18.10791,8.116781,6.2984786,14.849717,24.643562,3.7315853,-22.4718,-26.223003
46,c1cncc(-c2ccc3ncnc(NCCN4CCOCC4)c3c2)c1,-1.5301517,2.505895,-30.354311,7.8092175,5.5836387,-12.779923,2.0018523,-5.7234144,21.043972,2.336697,-2.0928173,-17.54416,6.7422786,7.55394,-12.7640915,5.9730334,29.399864,1.4177344,-8.838015,-18.267967,-4.5146255,-4.3138103,-9.787518,-7.4396315,-13.786638,-0.56817603,10.150948,-17.604788,0.3749475,-12.693551,13.031638,12.511372,1.3171031,-15.52779,17.02892,4.795496,0.32777286,-13.1815405,-1.9914252,-22.024742,25.66589,5.9342,-16.768581,-7.508747,-10.138415,26.94793,-10.350757,0.82342315,9.402953,-3.4319103,-20.141314,-33.484196,-12.161839,-19.571613,16.459816,-14.417936,17.59851,15.145557,-13.423906,-6.909484,0.36540848,19.916037,-8.38218,-10.083535,14.0146265,33.38826,-1.8922305,-11.636032,9.102846,-19.594296,6.3442,-18.049656,-1.2857447,7.957557,13.028365,3.1698427,-17.890976,20.228327,-5.5587645,-3.366009,-10.825398,-11.041283,29.017618,4.145151,5.665845,6.9535227,-19.360603,25.007181,-6.4884453,15.055162,12.942163,0.69788754,19.154808,2.2256935,-2.4408753,9.044553,18.416054,-0.6373167,-20.0912,-24.296228
47,c1ccc2c([C@@H]3CCN(CCN4CCOCC4)C3)c[nH]c2c1,-3.7595065,8.185706,-23.786182,-3.217195,-4.553657,-1.7261496,2.2916174,7.1946707,16.44885,17.827261,-9.538614,1.0450109,9.2950945,6.8278713,-19.179317,1.4744186,15.297738,11.54915,-5.834192,-15.981695,-0.9656771,1.9457332,-0.11029873,-2.551831,-12.891941,-0.65829104,9.469736,-13.857794,-6.039456,-5.57181,19.814898,1.9766146,-17.594442,-10.037859,14.601927,5.118557,5.2267656,0.5439986,7.148991,-15.075009,19.608881,-10.825952,-5.158469,-7.528862,-13.074723,33.40889,-16.121206,4.621637,7.549385,-13.5287695,-14.004104,-30.289812,-6.244554,-13.103602,20.926596,-10.2703,17.778263,7.4582095,-1.5972422,-6.1439533,9.092743,14.390468,-0.47258583,-9.342562,5.0831003,24.431133,0.6703527,-12.059983,11.883503,-31.924484,8.761089,-24.454956,0.7848922,5.75036,15.634143,20.227062,-5.5667677,17.65549,-1.5676236,-3.4992802,3.5003276,-13.377243,12.75446,20.062813,0.35202444,-0.41076353,-12.591408,24.94381,0.5697596,-2.5587382,9.687733,-5.8352804,21.737787,17.104378,1.6376088,-3.9174886,18.54188,0.353914,-15.039785,-21.053162
48,c1ccc(CCCNc2nnnc3ccccc23)cc1,-2.9417503,5.086752,-22.363262,14.235081,10.256402,-6.647864,5.20908,-3.8004603,23.306604,14.095924,6.2141323,-10.736328,4.895652,1.6071497,-16.58116,4.430824,15.306583,-1.9373341,-1.564816,-16.578262,-2.054136,-10.899701,0.595292,-0.92568064,-1.5521041,3.2173479,7.554783,-24.715876,-0.32046503,-4.804976,6.1585946,15.589763,1.9028703,-18.218199,16.601984,0.8597256,3.6751497,-4.260693,-1.3064836,-18.063461,15.942915,9.46856,-4.276709,-7.8861785,-1.893439,32.571842,2.5134635,1.1722789,9.858761,1.0469337,-30.10144,-27.223642,-3.6947002,-0.84044766,10.252504,-8.026131,13.286107,-1.8012667,-15.350574,2.207447,13.044925,8.270025,-3.4932992,-10.937254,15.212366,21.736265,-1.321839,-7.7090898,2.7029788,-12.850084,2.3215837,-7.865919,4.3091965,1.9411676,6.257017,4.579114,-19.067686,11.819397,1.6610656,0.6104066,-6.3862143,-3.3702579,19.175594,4.7880425,1.6392846,8.892527,-12.58235,14.237192,-8.7922125,5.2441654,9.568074,5.302968,30.03098,9.979974,2.0782025,15.204503,15.434948,-4.920265,-17.940186,-7.207407
49,c1ccc(NCCSc2nc3ccccc3s2)cc1,-0.011557996,0.54932487,-15.398437,15.056183,8.642758,-3.570259,0.1006567,-11.24935,28.876059,14.361634,3.670125,-16.88523,-1.8536657,1.7328361,-16.295254,5.0184584,12.571642,1.60488,0.019809157,-20.98971,-5.663298,-10.731795,-2.4927254,4.0952253,9.388654,-0.7438625,4.301758,-19.662247,-1.380178,1.5065006,2.9893236,18.736965,6.09874,-13.472721,16.938707,6.214173,-3.2024586,1.4101275,0.08542971,-11.869999,22.040482,13.383904,-11.876513,-4.7987885,-1.8460336,29.157314,-3.4922385,-3.5228264,8.304464,7.7432427,-22.157265,-18.815853,-8.079803,-6.0696216,15.57608,-10.775871,19.874168,2.8899138,-14.162278,8.477075,9.139534,8.15627,-7.6162696,-10.935662,19.331083,22.743357,-0.218699,-3.8190074,10.118773,-10.9584055,11.108001,-8.569978,7.807056,1.9664953,7.397946,5.3279724,-9.645602,7.7217975,4.5467005,-10.112155,-2.4526765,-5.45947,18.569729,13.216975,0.97746706,9.956514,-0.6765515,10.574596,-10.061653,10.54183,5.6333103,7.9714136,39.254105,9.867265,8.611748,13.768228,12.210573,-4.737847,-22.1901,-8.2576065
50,c1ccc2sc(SCCSc3nc4ccccc4s3)nc2c1,-3.6110368,-7.5258484,-14.524907,24.71893,11.289995,-2.2419987,-1.5376266,-12.503887,38.82114,25.971743,10.058106,-20.200308,-11.235624,3.389225,-25.065144,7.86488,10.922227,9.583053,6.1566133,-32.877037,-8.170954,-8.617789,-1.9501224,12.081149,14.874367,-0.8596765,-0.20494054,-23.565508,5.906281,1.2641499,4.694997,24.884212,5.7463517,-14.293435,15.497706,11.0366335,-12.393564,5.2964816,4.7938724,-9.175139,35.18102,10.846535,-24.069498,-5.9192586,-0.66855776,30.151354,-8.416948,-3.823015,7.527152,19.638132,-12.214918,-26.013285,-12.276473,-11.363363,22.51965,-12.090928,22.055714,2.1198032,-9.643972,10.077303,9.985433,15.135439,-5.8817444,-16.83642,20.840893,27.110682,5.579817,0.8829675,20.04303,-10.711022,15.566967,-8.77059,10.515847,3.385874,10.122071,11.883343,-9.7810955,9.242796,7.1275835,-13.127063,-3.0609055,-3.4323254,26.691761,21.34697,-0.82071275,13.836565,8.263167,16.76151,-20.3087,12.415161,2.8750837,6.8179293,43.737194,9.45565,11.707277,12.604341,7.7234735,-8.324207,-29.033459,-7.311137
51,c1ccc([P+](CC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)(c2ccccc2)c2ccccc2)cc1,22.771221,24.502378,-28.261787,8.589929,9.848419,-13.621326,13.297667,1.4384165,34.4472,21.85081,-8.551542,-15.285513,11.778847,15.986409,-35.152378,19.63488,27.050127,7.510482,11.6994,-18.176577,7.119313,-21.529427,-1.3138679,-17.96648,4.911994,8.419276,18.701729,-37.397713,-12.147923,9.30024,2.5661085,19.419401,2.4977262,-17.745005,29.73278,12.330019,13.777016,8.035629,4.930416,-27.064634,24.493002,7.4233904,-3.2974775,-11.407311,-2.3626778,49.39735,2.9606645,14.265773,11.127526,-15.586528,-67.03049,-20.431572,-4.4804792,-14.828892,27.04699,-0.07737365,38.82195,4.8924623,-31.209621,22.059467,7.725063,5.1512284,-17.709122,-7.235574,18.796799,43.23313,7.81088,-9.96807,-6.197533,-35.319496,20.803394,-11.700921,4.409848,8.079105,8.276816,14.327713,-15.947466,23.080194,5.7442803,-7.507391,-15.975763,0.6688049,24.751816,5.649451,0.21352148,24.285595,-19.845596,2.3379145,-14.065645,5.1350727,4.452817,22.391136,75.60668,24.523682,6.254774,46.93372,18.891922,-4.273611,-11.516638,-18.446539
